50,48,49,52,48,54,48,55,49,51,48,48,48,48,48,48,48,48,48,52,48,55,51,46,57,55,52,48,55,57,46,55,52,52,48,55,51,46,57,55,52,48,55,53,46,57,49,50,57,46,55,57,51,57
50,48,49,52,48,54,48,55,49,51,48,49,48,48,48,48,48,48,48,52,48,55,53,52,48,55,57,46,57,57,52,48,55,52,46,57,56,52,48,55,57,46,57,53,55,46,57,57,52
50,48,49,52,48,54,48,55,49,51,48,50,48,48,48,48,48,48,48,52,48,55,57,46,57,50,52,48,55,57,46,57,50,52,48,55,56,52,48,55,56,46,50,56,49,55,46,48,48,54,51
50,48,49,52,48,54,48,55,49,51,48,51,48,48,48,48,48,48,48,52,48,55,56,46,50,51,52,48,56,52,46,48,51,52,48,55,56,46,50,50,52,48,56,49,46,49,54,50,56,46,54,57,48,56
50,48,49,52,48,54,48,55,49,51,48,52,48,48,48,48,48,48,48,52,48,56,49,46,49,54,52,48,56,50,46,48,50,52,48,56,48,46,49,50,52,48,56,50,46,48,50,50,56,46,48,48,57,55
50,48,49,52,48,54,48,55,49,51,48,53,48,48,48,48,48,48,48,52,48,56,49,46,50,52,48,56,50,52,48,56,48,46,49,52,48,56,50,49,53,46,57,57,56,52
50,48,49,52,48,54,48,55,49,51,48,54,48,48,48,48,48,48,48,52,48,56,48,46,50,53,52,48,56,50,46,48,51,52,48,56,48,46,50,53,52,48,56,49,46,56,54,55,46,56,56,53
50,48,49,52,48,54,48,55,49,51,48,55,48,48,48,48,48,48,48,52,48,56,49,46,56,50,52,48,56,50,46,48,51,52,48,56,48,52,48,56,48,56,46,49,54,49,53
50,48,49,52,48,54,48,55,49,51,48,56,48,48,48,48,48,48,48,52,48,55,57,46,57,55,52,48,56,49,46,57,52,48,55,56,46,52,54,52,48,55,56,46,52,54,51,46,48,49,50,53
50,48,49,52,48,54,48,55,49,51,48,57,48,48,48,48,48,48,48,52,48,55,56,46,52,54,52,48,56,48,46,55,57,52,48,55,56,46,52,54,52,48,55,56,46,54,54,52,46,54,55,53,57
50,48,49,52,48,54,48,55,49,51,49,48,48,48,48,48,48,48,48,52,48,56,48,46,55,54,52,48,56,48,46,55,57,52,48,55,57,52,48,55,57,49,49,46,48,57,55
50,48,49,52,48,54,48,55,49,51,49,49,48,48,48,48,48,48,48,52,48,55,57,52,48,55,57,46,57,56,52,48,55,56,52,48,55,56,50,55,46,56,49,54,55
50,48,49,52,48,54,48,55,49,51,49,50,48,48,48,48,48,48,48,52,48,55,56,46,57,57,52,48,55,57,46,57,57,52,48,55,56,46,48,49,52,48,55,57,56,46,49,50,54
50,48,49,52,48,54,48,55,49,51,49,51,48,48,48,48,48,48,48,52,48,55,56,46,48,50,52,48,55,57,46,48,49,52,48,55,55,46,50,55,52,48,55,55,46,51,54,49,56,46,51,52,51
50,48,49,52,48,54,48,55,49,51,49,52,48,48,48,48,48,48,48,52,48,55,55,46,51,53,52,48,55,57,46,51,57,52,48,55,55,46,50,55,52,48,55,57,46,51,57,49,55,46,51,50,54,52
50,48,49,52,48,54,48,55,49,51,49,53,48,48,48,48,48,48,48,52,48,55,56,46,48,49,52,48,55,57,46,48,49,52,48,55,56,52,48,55,56,46,57,53,53,46,56,51,50,53
50,48,49,52,48,54,48,55,49,51,49,54,48,48,48,48,48,48,48,52,48,55,56,46,57,57,52,48,56,48,46,48,51,52,48,55,56,46,57,53,52,48,55,57,49,52,46,52,52,54,49
50,48,49,52,48,54,48,55,49,51,49,55,48,48,48,48,48,48,48,52,48,55,57,52,48,56,49,46,48,55,52,48,55,57,52,48,55,57,46,48,54,49,56,46,53,48,55,56
50,48,49,52,48,54,48,55,49,51,49,56,48,48,48,48,48,48,48,52,48,56,50,52,48,56,53,46,49,52,48,56,49,46,55,57,52,48,56,53,46,49,50,48,46,56,52,49,56
50,48,49,52,48,54,48,55,49,51,49,57,48,48,48,48,48,48,48,52,48,56,53,46,49,52,48,56,53,46,49,49,52,48,56,51,46,56,52,48,56,51,46,57,57,50,49,46,49,56,57,50
50,48,49,52,48,54,48,55,49,51,50,48,48,48,48,48,48,48,48,52,48,56,52,46,48,51,52,48,56,57,46,57,57,52,48,56,52,46,48,51,52,48,56,57,46,57,51,50,51,46,57,54,56
50,48,49,52,48,54,48,55,49,51,50,49,48,48,48,48,48,48,48,52,48,56,54,46,50,53,52,48,56,57,46,56,55,52,48,56,53,46,57,53,52,48,56,54,50,53,46,57,50,56,52
50,48,49,52,48,54,48,55,49,51,50,50,48,48,48,48,48,48,48,52,48,56,54,52,48,56,54,46,48,49,52,48,56,51,52,48,56,53,46,57,55,51,46,52,54,54,49
50,48,49,52,48,54,48,55,49,51,50,51,48,48,48,48,48,48,48,52,48,56,53,46,57,51,52,48,56,53,46,57,51,52,48,56,53,46,57,51,52,48,56,53,46,57,51,48,46,50,49,52,49
50,48,49,52,48,54,48,55,49,51,50,52,48,48,48,48,48,48,48,52,48,56,52,46,57,55,52,48,56,53,52,48,56,52,46,57,55,52,48,56,53,48,46,54
50,48,49,52,48,54,48,55,49,51,50,53,48,48,48,48,48,48,48,52,48,56,53,52,48,56,53,46,54,54,52,48,56,52,46,54,53,52,48,56,53,46,54,54,54,46,50,49,55,56
50,48,49,52,48,54,48,55,49,51,50,54,48,48,48,48,48,48,48,52,48,56,53,46,57,55,52,48,56,54,46,48,49,52,48,56,53,46,54,56,52,48,56,53,46,57,57,49,48,46,52,51,53,57
50,48,49,52,48,54,48,55,49,51,50,55,48,48,48,48,48,48,48,52,48,56,53,46,57,55,52,48,56,57,52,48,56,53,46,57,55,52,48,56,54,46,49,53,49,48,46,49,55,48,53
50,48,49,52,48,54,48,55,49,51,50,56,48,48,48,48,48,48,48,52,48,56,53,46,57,55,52,48,56,53,46,57,55,52,48,56,53,52,48,56,53,49,46,54,56,56
50,48,49,52,48,54,48,55,49,51,50,57,48,48,48,48,48,48,48,52,48,56,53,52,48,56,53,52,48,56,51,46,48,51,52,48,56,51,46,48,51,49,49,46,50,51,53,56
50,48,49,52,48,54,48,55,49,51,51,48,48,48,48,48,48,48,48,52,48,56,51,46,57,52,52,48,56,55,52,48,56,51,46,56,56,52,48,56,55,49,49,46,57,48,56,54
50,48,49,52,48,54,48,55,49,51,51,49,48,48,48,48,48,48,48,52,48,56,55,52,48,56,57,46,57,57,52,48,56,54,46,50,51,52,48,56,56,46,48,51,50,50,46,54,53,52,49
50,48,49,52,48,54,48,55,49,51,51,50,48,48,48,48,48,48,48,52,48,56,56,46,48,56,52,48,56,56,46,48,56,52,48,56,54,46,56,53,52,48,56,54,46,56,53,57,46,49,56,50,56
50,48,49,52,48,54,48,55,49,51,51,51,48,48,48,48,48,48,48,52,48,56,53,46,50,50,52,48,56,54,46,54,55,52,48,56,52,46,57,52,52,48,56,53,54,46,52,48,57,50
50,48,49,52,48,54,48,55,49,51,51,52,48,48,48,48,48,48,48,52,48,56,53,52,48,56,53,46,53,55,52,48,56,53,52,48,56,53,48,46,53,53,50,57
50,48,49,52,48,54,48,55,49,51,51,53,48,48,48,48,48,48,48,52,48,56,54,52,48,56,55,46,57,57,52,48,56,52,52,48,56,55,46,57,57,57,46,55,51,49
50,48,49,52,48,54,48,55,49,51,51,54,48,48,48,48,48,48,48,52,48,56,54,46,51,54,52,48,56,55,46,57,55,52,48,56,54,46,51,53,52,48,56,55,46,57,49,51,46,55,54,53,55
50,48,49,52,48,54,48,55,49,51,51,55,48,48,48,48,48,48,48,52,48,56,55,46,57,49,52,48,56,56,46,48,51,52,48,56,54,46,53,50,52,48,56,54,46,53,50,49,52,46,53,57,56,52
50,48,49,52,48,54,48,55,49,51,51,56,48,48,48,48,48,48,48,52,48,56,54,46,53,52,52,48,56,54,46,53,52,52,48,56,54,46,53,49,52,48,56,54,46,53,49,50,46,52,56,51,50
50,48,49,52,48,54,48,55,49,51,51,57,48,48,48,48,48,48,48,52,48,56,54,46,53,49,52,48,56,55,46,51,52,48,56,53,46,50,51,52,48,56,55,46,51,51,46,54,50,57,53
50,48,49,52,48,54,48,55,49,51,52,48,48,48,48,48,48,48,48,52,48,56,55,46,51,52,48,56,56,46,57,53,52,48,56,55,46,51,52,48,56,56,46,56,55,49,51,46,54,52,57,51
50,48,49,52,48,54,48,55,49,51,52,49,48,48,48,48,48,48,48,52,48,56,56,46,56,56,52,48,57,49,46,57,52,52,48,56,56,46,56,54,52,48,57,48,50,52,46,48,56,55,51
50,48,49,52,48,54,48,55,49,51,52,50,48,48,48,48,48,48,48,52,48,57,49,46,55,51,52,48,57,50,52,48,57,48,52,48,57,50,50,56,46,54,54,49,53
50,48,49,52,48,54,48,55,49,51,52,51,48,48,48,48,48,48,48,52,48,57,50,46,48,50,52,48,57,51,52,48,57,49,46,55,56,52,48,57,49,46,55,56,51,57,46,50,49,48,52
50,48,49,52,48,54,48,55,49,51,52,52,48,48,48,48,48,48,48,52,48,57,49,46,55,56,52,48,57,49,46,55,56,52,48,57,48,52,48,57,48,55,46,56,57,56
50,48,49,52,48,54,48,55,49,51,52,53,48,48,48,48,48,48,48,52,48,56,56,46,55,56,52,48,57,48,46,54,53,52,48,56,56,52,48,57,48,46,54,53,56,46,48,51,53,53
50,48,49,52,48,54,48,55,49,51,52,54,48,48,48,48,48,48,48,52,48,57,48,46,54,50,52,48,57,49,46,54,51,52,48,56,57,46,53,53,52,48,56,57,46,53,55,55,46,52,50,53
50,48,49,52,48,54,48,55,49,51,52,55,48,48,48,48,48,48,48,52,48,56,57,46,54,50,52,48,56,57,46,54,50,52,48,56,55,46,51,52,48,56,55,46,51,49,54,46,55,55,50,49
50,48,49,52,48,54,48,55,49,51,52,56,48,48,48,48,48,48,48,52,48,56,54,52,48,56,55,46,50,55,52,48,56,54,52,48,56,54,46,55,49,50,46,54,56,53,51
50,48,49,52,48,54,48,55,49,51,52,57,48,48,48,48,48,48,48,52,48,56,54,46,48,56,52,48,56,54,46,48,56,52,48,56,53,46,50,50,52,48,56,53,46,55,52,49,46,51,52,57,53
50,48,49,52,48,54,48,55,49,51,53,48,48,48,48,48,48,48,48,52,48,56,53,46,53,55,52,48,56,53,46,53,55,52,48,56,53,46,50,51,52,48,56,53,46,51,51,49,50,46,48,56,52,57
"20140607135100000",0,0,"4085.23","4085.31","4085","4085.23","16.9608"
"20140607135200000",0,0,"4085.02","4085.21","4085","4085.21","22.5779"
"20140607135300000",0,0,"4085.23","4085.23","4085.21","4085.21","1.5675"
"20140607135400000","0","0","4085.12","4085.12","4085.1","4085.1","8.4083"
"20140607135500000","0","0","4085.1","4085.1","4085","4085","7.6709"
"20140607135600000","0","0","4085","4085","4084","4084.98","5.005"
"20140607135700000","0","0","4085.92","4089.5","4085.92","4088.08","28.6537"
20140607135800000,0,0,4086.15,4088.05,4086.01,4086.01,8.1814
20140607135900000,0,0,4085,4086,4084.06,4084.09,8.0072
20140607140000000,0,0,4084.14,4084.16,4084,4084,4.9154
20140607140100000,0,0,4083,4083,4077.27,4077.27,16.4031
20140607140200000,0,0,4076.22,4077.3,4075,4077.24,80.1536
20140607140300000,0,0,4075.71,4077.34,4075.1,4077.34,16.5156
20140607140400000,0,0,4078.89,4080,4077.34,4080,5.2616
20140607140500000,0,0,4080.03,4080.03,4079.8,4079.8,1.5418
20140607140600000,0,0,4079.03,4080,4078.8,4080,1.638
20140607140700000,0,0,4080,4082.94,4080,4081,7.7981
20140607140800000,0,0,4079.98,4080.68,4079.98,4080.68,21.4569
20140607140900000,0,0,4080.7,4084,4080,4081.06,244.6016
20140607141000000,0,0,4081.06,4081.07,4080,4080,30.6707
20140607141100000,0,0,4079.58,4079.58,4077.27,4077.27,11.3243
20140607141200000,0,0,4078,4079.9,4077.3,4077.3,152.1387
20140607141300000,0,0,4077.36,4079.49,4077.36,4079.38,4.9697
20140607141400000,0,0,4079.38,4081.9,4077.29,4080.46,6.4908
20140607141500000,0,0,4080.42,4081.84,4079.97,4080.53,9.265
20140607141600000,0,0,4081,4081,4079.85,4079.85,12.3718
20140607141700000,0,0,4079.82,4079.95,4079.6,4079.87,5.0601
20140607141800000,0,0,4079.85,4080.01,4079.85,4080,28.1316
20140607141900000,0,0,4080,4080,4078.82,4079.78,1.3724
20140607142000000,0,0,4079.78,4081.3,4079.03,4080.98,30.5891
20140607142100000,0,0,4080.99,4081.01,4079,4080.6,116.476
20140607142200000,0,0,4080.62,4080.62,4080.61,4080.61,3.117
20140607142300000,0,0,4080.06,4080.15,4079.13,4079.14,0.4085
20140607142400000,0,0,4080.6,4080.6,4078.8,4078.8,9.9771
20140607142500000,0,0,4078.8,4079.94,4078,4078.04,17.1539
20140607142600000,0,0,4078.19,4078.19,4077.1,4077.1,4.6314
20140607142700000,0,0,4077.1,4077.1,4076,4076.74,36.3294
20140607142800000,0,0,4076.7,4077.99,4075.26,4075.44,23.0451
20140607142900000,0,0,4075.8,4075.9,4075,4075.54,71.0646
20140607143000000,0,0,4075.53,4075.53,4072.42,4072.42,27.8496
20140607143100000,0,0,4074.97,4077.03,4074,4077.03,28.6233
20140607143200000,0,0,4077.06,4078.72,4075.55,4078.68,10.364
20140607143300000,0,0,4076.14,4076.18,4076.11,4076.11,0.51
20140607143400000,0,0,4076.11,4076.11,4073.33,4074.97,3.8492
20140607143500000,0,0,4074.95,4077.61,4073,4077.61,11.2414
20140607143600000,0,0,4077.42,4077.42,4075.65,4077.41,8.4199
20140607143700000,0,0,4077.41,4077.98,4077.41,4077.84,1.778
20140607143800000,0,0,4077.84,4077.84,4076.31,4076.33,3.8364
20140607143900000,0,0,4076.25,4076.25,4072.39,4072.61,10.778
20140607144000000,0,0,4074.28,4074.28,4073.61,4074.11,4.5314
20140607144100000,0,0,4074,4074.11,4071,4072.42,24.8276
20140607144200000,0,0,4071.52,4071.52,4066.5,4066.5,53.6973
20140607144300000,0,0,4066.86,4069.99,4065,4068.84,24.8215
20140607144400000,0,0,4069.99,4070,4068.81,4068.81,28.103
20140607144500000,0,0,4068.81,4069,4065.25,4065.25,15.8653
20140607144600000,0,0,4067.72,4067.72,4065,4066.01,23.441
20140607144700000,0,0,4066.01,4066.01,4063.83,4063.83,9.6762
20140607144800000,0,0,4065,4065,4063.5,4063.51,12.131
20140607144900000,0,0,4064.21,4069.91,4064.11,4067.16,9.0338
20140607145000000,0,0,4069,4069,4066.77,4066.77,25.2844
20140607145100000,0,0,4066.77,4068.44,4064.01,4064.1,12.7564
20140607145200000,0,0,4064.11,4065.47,4064,4065.46,21.82
20140607145300000,0,0,4065,4066,4065,4065.02,22.4979
20140607145400000,0,0,4065.04,4067.84,4065.03,4067.75,11.8821
20140607145500000,0,0,4067,4072,4065.02,4071,127.0409
20140607145600000,0,0,4071,4072,4070,4070,28.0863
20140607145700000,0,0,4070.01,4072,4070,4070,45.9898
20140607145800000,0,0,4070.03,4071.92,4067.14,4068.09,12.7492
20140607145900000,0,0,4068.15,4070,4068.15,4068.27,5.1067
20140607150000000,0,0,4068.32,4069.93,4068,4068.25,11.539
20140607150100000,0,0,4068.25,4069.74,4060,4066.9,154.7984
20140607150200000,0,0,4066.87,4066.87,4059.97,4063.1,254.6752
20140607150300000,0,0,4063.1,4065,4060.06,4064.85,15.4726
20140607150400000,0,0,4064.85,4067,4060.97,4065,135.9976
20140607150500000,0,0,4065,4065,4064.03,4065,8.2542
20140607150600000,0,0,4064.99,4065,4063.98,4064,6.3126
20140607150700000,0,0,4064.99,4064.99,4064.02,4064.99,11.4823
20140607150800000,0,0,4064.02,4065,4064,4064.02,8.9708
20140607150900000,0,0,4064.22,4066.88,4064.15,4066.88,11.1475
20140607151000000,0,0,4067,4068.77,4067,4068.69,24.645
20140607151100000,0,0,4068.69,4069.9,4067.98,4069.8,21.1784
20140607151200000,0,0,4069.8,4075,4069.8,4072.48,69.149
20140607151300000,0,0,4072.54,4074,4066.99,4068.06,3.9661
20140607151400000,0,0,4069,4073.99,4068,4071.28,9.2564
20140607151500000,0,0,4071.28,4074.84,4071.1,4073,38.369
20140607151600000,0,0,4073.05,4075,4072.95,4073,16.7448
20140607151700000,0,0,4072.94,4075.25,4072.92,4075.01,15.5811
20140607151800000,0,0,4075,4075.01,4073.11,4074.98,24.3869
20140607151900000,0,0,4074.98,4078.22,4074,4076.06,68.3965
20140607152000000,0,0,4078.16,4080,4076.1,4079,53.9025
20140607152100000,0,0,4079.04,4081.3,4079,4081.3,65.9145
20140607152200000,0,0,4081.29,4081.3,4077.2,4077.2,44.9095
20140607152300000,0,0,4077.3,4077.54,4077.17,4077.17,8.296
20140607152400000,0,0,4077.01,4079.68,4077,4079.57,9.8335
20140607152500000,0,0,4077.54,4077.54,4077.53,4077.53,2.2314
20140607152600000,0,0,4079,4079.14,4077.71,4077.71,8.8568
20140607152700000,0,0,4075.67,4076.24,4075.04,4076.22,4.4807
20140607152800000,0,0,4076.22,4077,4076.22,4077,6.5007
20140607152900000,0,0,4077.21,4077.26,4077.21,4077.26,4.7668
